XDP_action;packets;packets/sec;time
XDP_ABORTED;0;0;0.000
XDP_DROP;0;0;0.000
XDP_PASS;0;0;0.000
XDP_ABORTED;0;0;0.100
XDP_DROP;0;0;0.100
XDP_PASS;0;0;0.100
XDP_ABORTED;0;0;0.200
XDP_DROP;0;0;0.200
XDP_PASS;0;0;0.200
XDP_ABORTED;0;0;0.301
XDP_DROP;0;0;0.301
XDP_PASS;0;0;0.301
XDP_ABORTED;0;0;0.401
XDP_DROP;0;0;0.401
XDP_PASS;0;0;0.401
XDP_ABORTED;0;0;0.501
XDP_DROP;0;0;0.501
XDP_PASS;76191;760765;0.501
XDP_ABORTED;0;0;0.601
XDP_DROP;0;0;0.601
XDP_PASS;177433;1010611;0.601
XDP_ABORTED;0;0;0.701
XDP_DROP;0;0;0.701
XDP_PASS;278617;1010234;0.701
XDP_ABORTED;0;0;0.801
XDP_DROP;0;0;0.801
XDP_PASS;379803;1010157;0.801
XDP_ABORTED;0;0;0.902
XDP_DROP;9033;90175;0.902
XDP_PASS;471906;919447;0.902
XDP_ABORTED;0;0;1.002
XDP_DROP;23794;147376;1.002
XDP_PASS;558196;861533;1.002
XDP_ABORTED;0;0;1.102
XDP_DROP;67909;440367;1.102
XDP_PASS;615208;569103;1.102
XDP_ABORTED;0;0;1.202
XDP_DROP;117250;492627;1.202
XDP_PASS;667060;517702;1.202
XDP_ABORTED;0;0;1.302
XDP_DROP;186004;685972;1.302
XDP_PASS;699374;322398;1.302
XDP_ABORTED;0;0;1.403
XDP_DROP;254860;686880;1.403
XDP_PASS;731774;323212;1.403
XDP_ABORTED;0;0;1.503
XDP_DROP;338278;832357;1.503
XDP_PASS;749595;177819;1.503
XDP_ABORTED;0;0;1.603
XDP_DROP;425852;873991;1.603
XDP_PASS;763217;135948;1.603
XDP_ABORTED;0;0;1.703
XDP_DROP;521193;950371;1.703
XDP_PASS;769339;61025;1.703
XDP_ABORTED;0;0;1.804
XDP_DROP;619357;979562;1.804
XDP_PASS;772146;28011;1.804
XDP_ABORTED;0;0;1.904
XDP_DROP;718500;989221;1.904
XDP_PASS;774180;20295;1.904
XDP_ABORTED;0;0;2.004
XDP_DROP;818263;995709;2.004
XDP_PASS;775749;15660;2.004
XDP_ABORTED;0;0;2.104
XDP_DROP;918466;999981;2.104
XDP_PASS;776747;9960;2.104
XDP_ABORTED;0;0;2.204
XDP_DROP;1018235;995743;2.204
XDP_PASS;777748;9990;2.204
XDP_ABORTED;0;0;2.305
XDP_DROP;1118926;1003886;2.305
XDP_PASS;778752;10010;2.305
XDP_ABORTED;0;0;2.405
XDP_DROP;1219165;1000537;2.405
XDP_PASS;779754;10001;2.405
